# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
187 4.8835525e-01 2.2313398e+01 4.1360435e+00 2.2817531e-01 3.3296649e+00 5.8070558e-01 2.2140068e+01 1.8892684e+02
188 4.8270470e-01 2.2326555e+01 4.1269708e+00 2.1521868e-01 3.3347797e+00 5.7618278e-01 2.2024858e+01 1.8989984e+02
189 4.8040789e-01 2.2298290e+01 4.1295881e+00 2.1544139e-01 3.3092191e+00 5.9202754e-01 2.2141672e+01 1.9108184e+02
190 4.9012291e-01 2.2367718e+01 4.0925221e+00 2.2137736e-01 3.3371115e+00 5.9487462e-01 2.2016308e+01 1.9210284e+02
191 4.8930955e-01 2.2297310e+01 4.1030979e+00 2.0780297e-01 3.2774487e+00 5.9468466e-01 2.2200993e+01 1.9297984e+02
192 4.8459786e-01 2.2303991e+01 4.0454392e+00 2.3567586e-01 3.3508623e+00 5.8604622e-01 2.2093685e+01 1.9384581e+02
193 4.8805413e-01 2.2274347e+01 4.0987439e+00 2.3495246e-01 3.2739651e+00 5.9669656e-01 2.2183170e+01 1.9482481e+02
194 5.0951439e-01 2.2323044e+01 4.0733519e+00 2.0950612e-01 3.3414531e+00 5.7211906e-01 2.2030046e+01 1.9566580e+02
195 4.9913514e-01 2.2286261e+01 4.1337781e+00 2.2721829e-01 3.2516780e+00 5.8339542e-01 2.2051617e+01 1.9653180e+02
196 4.9210900e-01 2.2290422e+01 4.1451960e+00 2.0883764e-01 3.3117568e+00 5.8434528e-01 2.2115067e+01 1.9771280e+02
197 4.8596662e-01 2.2261404e+01 4.1208773e+00 2.4943715e-01 3.3229995e+00 5.8420533e-01 2.1875847e+01 1.9883979e+02
198 4.7945997e-01 2.2236565e+01 4.1477022e+00 2.1999450e-01 3.2999611e+00 5.7265985e-01 2.1974586e+01 1.9991177e+02
199 4.7728798e-01 2.2289515e+01 4.1313024e+00 2.2394653e-01 3.3108637e+00 5.6705332e-01 2.2055887e+01 2.0078578e+02
200 4.7804058e-01 2.2248466e+01 4.0855064e+00 2.2785400e-01 3.2898066e+00 5.7794636e-01 2.2001263e+01 2.0162278e+02
201 4.8467028e-01 2.2251047e+01 4.0880542e+00 2.2097187e-01 3.2874236e+00 5.6009728e-01 2.2031933e+01 2.0276377e+02
202 4.8479265e-01 2.2263584e+01 4.0327744e+00 2.2817078e-01 3.2997713e+00 5.8275425e-01 2.2161423e+01 2.0368178e+02
203 4.7497186e-01 2.2301910e+01 4.0252004e+00 2.3172751e-01 3.3101993e+00 5.6411666e-01 2.2211802e+01 2.0459678e+02
204 4.7073033e-01 2.2298500e+01 3.9928472e+00 2.2653905e-01 3.3091741e+00 5.7154649e-01 2.2093761e+01 2.0543277e+02
205 4.7065309e-01 2.2265707e+01 3.9913619e+00 2.4561802e-01 3.2640781e+00 5.5321956e-01 2.2093359e+01 2.0632878e+02
206 4.6444866e-01 2.2244028e+01 3.9708695e+00 1.9338843e-01 3.2842650e+00 5.6007802e-01 2.2123308e+01 2.0710878e+02
207 4.6515942e-01 2.2285570e+01 3.9201093e+00 2.2165126e-01 3.3138418e+00 5.5198348e-01 2.2040466e+01 2.0808476e+02
208 4.5827466e-01 2.2282465e+01 3.8704360e+00 2.0066907e-01 3.2826920e+00 5.5591452e-01 2.2032480e+01 2.0903376e+02
209 4.6026000e-01 2.2327898e+01 3.8870549e+00 2.2184345e-01 3.2806425e+00 5.5625218e-01 2.2163380e+01 2.0987676e+02
210 4.6053967e-01 2.2324114e+01 3.8428302e+00 2.0959026e-01 3.2750361e+00 5.5165076e-01 2.2143726e+01 2.1091176e+02
211 4.5915425e-01 2.2321686e+01 3.8146031e+00 2.1891887e-01 3.2690401e+00 5.5033994e-01 2.2036543e+01 2.1195976e+02
212 4.5914966e-01 2.2322786e+01 3.7779858e+00 2.2169772e-01 3.2569790e+00 5.6126946e-01 2.2057510e+01 2.1299976e+02
213 4.6292871e-01 2.2326918e+01 3.7951674e+00 2.1469197e-01 3.2547905e+00 5.5963850e-01 2.2200335e+01 2.1388776e+02
214 4.7458452e-01 2.2350899e+01 3.8027577e+00 2.1451227e-01 3.2584834e+00 5.4730779e-01 2.2193205e+01 2.1478075e+02
215 4.7486389e-01 2.2368919e+01 3.7817161e+00 2.0264706e-01 3.2236681e+00 5.7127976e-01 2.2228586e+01 2.1564276e+02
216 4.6681574e-01 2.2360748e+01 3.8096683e+00 2.3111627e-01 3.2194307e+00 5.6545657e-01 2.2298559e+01 2.1646175e+02
217 4.6364063e-01 2.2408825e+01 3.7138443e+00 2.0825079e-01 3.2462666e+00 5.5180359e-01 2.2272840e+01 2.1738375e+02
218 4.5508826e-01 2.2430819e+01 3.7115898e+00 2.3052789e-01 3.2447517e+00 5.5003184e-01 2.2174726e+01 2.1821975e+02
219 4.5408690e-01 2.2449327e+01 3.6896918e+00 2.2132988e-01 3.2400517e+00 5.5667979e-01 2.2132399e+01 2.1909975e+02
220 4.5498797e-01 2.2483664e+01 3.7173932e+00 2.0902605e-01 3.2105129e+00 5.5936641e-01 2.2292498e+01 2.1996674e+02
221 4.5253834e-01 2.2487085e+01 3.6526296e+00 2.0619236e-01 3.2594652e+00 5.3921086e-01 2.2254324e+01 2.2076274e+02
222 4.4692156e-01 2.2457109e+01 3.6473906e+00 2.0804042e-01 3.2157094e+00 5.3770787e-01 2.2293966e+01 2.2162874e+02
223 4.4591182e-01 2.2471897e+01 3.6141045e+00 2.0803499e-01 3.2290022e+00 5.4261076e-01 2.2320848e+01 2.2263874e+02
224 4.4723189e-01 2.2489695e+01 3.5920990e+00 1.9988659e-01 3.2208643e+00 5.4236525e-01 2.2430326e+01 2.2348273e+02
225 4.5015216e-01 2.2523848e+01 3.5852284e+00 2.0136581e-01 3.2205372e+00 5.3653806e-01 2.2360043e+01 2.2447673e+02
226 4.4592524e-01 2.2546913e+01 3.5525253e+00 1.8297607e-01 3.2268395e+00 5.3868091e-01 2.2330662e+01 2.2555672e+02
227 4.4545603e-01 2.2554831e+01 3.5531640e+00 2.1678086e-01 3.2058024e+00 5.3451270e-01 2.2409706e+01 2.2656872e+02
228 4.4549373e-01 2.2619148e+01 3.5263920e+00 2.0763347e-01 3.2083025e+00 5.3769642e-01 2.2335016e+01 2.2747872e+02
229 4.4839606e-01 2.2614040e+01 3.5390346e+00 2.0812255e-01 3.1952267e+00 5.3446442e-01 2.2385052e+01 2.2835571e+02
230 4.4417050e-01 2.2582603e+01 3.4775162e+00 2.0083503e-01 3.2204413e+00 5.4078752e-01 2.2330662e+01 2.2926372e+02
231 4.4471002e-01 2.2573910e+01 3.5057833e+00 2.2942159e-01 3.1801026e+00 5.3301388e-01 2.2381779e+01 2.3014272e+02
232 4.4572350e-01 2.2630863e+01 3.4753494e+00 1.9344763e-01 3.2101598e+00 5.4254603e-01 2.2412195e+01 2.3106972e+02
233 4.4608366e-01 2.2670637e+01 3.4729881e+00 1.9303709e-01 3.1944909e+00 5.3942430e-01 2.2377394e+01 2.3194771e+02
234 4.4168830e-01 2.2724173e+01 3.4603438e+00 2.0499937e-01 3.1823218e+00 5.3429711e-01 2.2467903e+01 2.3282771e+02
235 4.4029078e-01 2.2690723e+01 3.4403222e+00 1.9820996e-01 3.1543536e+00 5.3438532e-01 2.2501509e+01 2.3366271e+02
236 4.3826246e-01 2.2717636e+01 3.4281142e+00 1.9349469e-01 3.1719191e+00 5.2375627e-01 2.2512854e+01 2.3455571e+02
237 4.3573755e-01 2.2769150e+01 3.3971958e+00 1.8973953e-01 3.2045209e+00 5.2846718e-01 2.2504820e+01 2.3549871e+02
238 4.3650371e-01 2.2751818e+01 3.4142797e+00 2.0801412e-01 3.1528711e+00 5.2101505e-01 2.2564119e+01 2.3644271e+02
239 4.3646291e-01 2.2764227e+01 3.3859167e+00 1.8993771e-01 3.1773229e+00 5.2419329e-01 2.2546383e+01 2.3730071e+02
240 4.3603650e-01 2.2789946e+01 3.3868434e+00 1.8406765e-01 3.1764159e+00 5.2780670e-01 2.2707911e+01 2.3844871e+02
241 4.3657374e-01 2.2806887e+01 3.3612797e+00 2.0191625e-01 3.1510725e+00 5.2384102e-01 2.2685394e+01 2.3939071e+02
242 4.4065136e-01 2.2878901e+01 3.3366373e+00 2.0247036e-01 3.1734574e+00 5.2416313e-01 2.2646564e+01 2.4033770e+02
243 4.3705827e-01 2.2879713e+01 3.3614259e+00 1.7534648e-01 3.1458364e+00 5.2444577e-01 2.2657150e+01 2.4119070e+02
244 4.3950191e-01 2.2910204e+01 3.3225019e+00 2.0871933e-01 3.1604867e+00 5.2312303e-01 2.2564280e+01 2.4204370e+02
245 4.3466443e-01 2.2843719e+01 3.3015444e+00 1.7751078e-01 3.1282732e+00 5.1300198e-01 2.2771757e+01 2.4294970e+02
246 4.3177128e-01 2.2953289e+01 3.2791846e+00 1.9827618e-01 3.1589928e+00 5.1592195e-01 2.2776411e+01 2.4382870e+02
247 4.3092185e-01 2.2959517e+01 3.2543368e+00 1.9563244e-01 3.1284456e+00 5.2490896e-01 2.2832100e+01 2.4476670e+02
248 4.3701214e-01 2.2980709e+01 3.2835653e+00 1.7429654e-01 3.1348467e+00 5.1414806e-01 2.2876162e+01 2.4567269e+02
249 4.3440589e-01 2.2937757e+01 3.2923164e+00 1.6658191e-01 3.1266344e+00 5.0626767e-01 2.2842054e+01 2.4649369e+02
250 4.3115926e-01 2.2956419e+01 3.2128317e+00 1.8904160e-01 3.1402466e+00 5.1352841e-01 2.2817429e+01 2.4737069e+02
251 4.3164539e-01 2.2962492e+01 3.2415268e+00 2.0097525e-01 3.1072161e+00 5.0983042e-01 2.2814003e+01 2.4821968e+02
252 4.3115598e-01 2.3020720e+01 3.2364819e+00 1.8465078e-01 3.1401889e+00 5.1486599e-01 2.2776304e+01 2.4917968e+02
253 4.3142375e-01 2.3055893e+01 3.1836100e+00 2.0901661e-01 3.1368790e+00 5.1118958e-01 2.2816702e+01 2.5008968e+02
254 4.3274438e-01 2.3081718e+01 3.2143927e+00 1.8645662e-01 3.1017094e+00 5.1406890e-01 2.2886511e+01 2.5103568e+02
255 4.4000229e-01 2.3118570e+01 3.1859689e+00 1.8240079e-01 3.1324868e+00 5.1043338e-01 2.2871477e+01 2.5203268e+02
256 4.2994648e-01 2.3064796e+01 3.1972377e+00 1.8125936e-01 3.1070859e+00 5.0827241e-01 2.2923145e+01 2.5294768e+02
257 4.4299588e-01 2.3054642e+01 3.1897285e+00 2.0165186e-01 3.0738261e+00 5.0382686e-01 2.3017887e+01 2.5391668e+02
258 4.3536329e-01 2.3141844e+01 3.2404518e+00 1.7851122e-01 3.1107543e+00 5.1541209e-01 2.2835457e+01 2.5478867e+02
259 4.2893985e-01 2.3095278e+01 3.2173193e+00 1.9765435e-01 3.1118381e+00 5.1197314e-01 2.2900808e+01 2.5565467e+02
260 4.3154955e-01 2.3135683e+01 3.2198315e+00 1.7404917e-01 3.1032670e+00 5.1663828e-01 2.2901632e+01 2.5650467e+02
261 4.2508131e-01 2.3087267e+01 3.1725347e+00 1.7457825e-01 3.0838664e+00 5.0235558e-01 2.3047525e+01 2.5733767e+02
262 4.2430803e-01 2.3158844e+01 3.1555412e+00 1.7677988e-01 3.0984256e+00 4.9621031e-01 2.2990808e+01 2.5832567e+02
263 4.1813719e-01 2.3223700e+01 3.1452665e+00 1.9736610e-01 3.1015429e+00 4.9439567e-01 2.2992624e+01 2.5919267e+02
264 4.1531157e-01 2.3249283e+01 3.1335092e+00 1.5103988e-01 3.0866599e+00 4.9089837e-01 2.3017954e+01 2.6012367e+02
265 4.2128929e-01 2.3260872e+01 3.0906236e+00 1.7038999e-01 3.0856869e+00 4.9794874e-01 2.2990252e+01 2.6098067e+02
266 4.2027882e-01 2.3238035e+01 3.1062031e+00 1.7591935e-01 3.0819283e+00 4.9059829e-01 2.3074770e+01 2.6179567e+02
267 4.1907629e-01 2.3331043e+01 3.0912995e+00 1.8769771e-01 3.1216102e+00 4.8738849e-01 2.3128059e+01 2.6279966e+02
268 4.1612327e-01 2.3297098e+01 3.0914271e+00 1.8821679e-01 3.0673482e+00 4.8753822e-01 2.3178854e+01 2.6367666e+02
269 4.1358811e-01 2.3395391e+01 3.0244610e+00 1.6006279e-01 3.0890865e+00 4.9926373e-01 2.3178131e+01 2.6471366e+02
270 4.2170846e-01 2.3374176e+01 3.0536304e+00 1.6974291e-01 3.0747495e+00 4.9104890e-01 2.3087761e+01 2.6582165e+02
271 4.1890693e-01 2.3354321e+01 3.0426404e+00 1.8374455e-01 3.0569646e+00 4.9305803e-01 2.3408840e+01 2.6672365e+02
272 4.1502863e-01 2.3445503e+01 3.0231078e+00 1.9124548e-01 3.0795689e+00 4.8530605e-01 2.3190954e+01 2.6773665e+02
273 4.0920997e-01 2.3415668e+01 3.0305805e+00 1.7643686e-01 3.0684748e+00 4.8645690e-01 2.3273577e+01 2.6860461e+02
274 4.1310883e-01 2.3434202e+01 2.9926226e+00 1.8526585e-01 3.0625603e+00 4.8556545e-01 2.3297321e+01 2.6950561e+02
275 4.2479956e-01 2.3442327e+01 2.9967623e+00 1.9027826e-01 3.0467894e+00 4.8967326e-01 2.3482843e+01 2.7035161e+02
276 4.1489336e-01 2.3521980e+01 3.0238497e+00 1.8123476e-01 3.0514071e+00 4.9970117e-01 2.3448322e+01 2.7121861e+02
277 4.1594267e-01 2.3576105e+01 3.0601587e+00 1.8462902e-01 3.0385795e+00 4.8374563e-01 2.3557173e+01 2.7225061e+02
278 4.0660101e-01 2.3589699e+01 3.0491807e+00 1.6851220e-01 3.0435791e+00 4.8011053e-01 2.3471682e+01 2.7307261e+02
279 4.0880001e-01 2.3673855e+01 3.0461617e+00 1.8475549e-01 3.0554662e+00 4.7645667e-01 2.3507357e+01 2.7394460e+02
280 4.1095123e-01 2.3740662e+01 3.0301821e+00 1.6635512e-01 3.0538533e+00 4.7694796e-01 2.3586653e+01 2.7475460e+02
281 4.0523517e-01 2.3667669e+01 3.0338840e+00 1.7700975e-01 3.0224662e+00 4.7881550e-01 2.3685707e+01 2.7564061e+02
282 4.0035945e-01 2.3736235e+01 2.9649658e+00 1.6313531e-01 3.0496449e+00 4.6702123e-01 2.3473904e+01 2.7658661e+02
283 3.9985645e-01 2.3817696e+01 2.9467237e+00 1.7310581e-01 3.0425951e+00 4.7179964e-01 2.3576347e+01 2.7747660e+02
284 4.0073135e-01 2.3793810e+01 2.9860036e+00 1.7488107e-01 3.0082555e+00 4.6744886e-01 2.3754469e+01 2.7855661e+02
285 3.9590755e-01 2.3799061e+01 2.9548385e+00 1.7998733e-01 3.0563281e+00 4.6714431e-01 2.3764130e+01 2.7964360e+02
286 4.0609095e-01 2.3791784e+01 2.9352796e+00 1.7893381e-01 3.0036812e+00 4.7397533e-01 2.3915173e+01 2.8054460e+02
287 4.0814295e-01 2.3970949e+01 2.9340086e+00 1.6447999e-01 3.0322001e+00 4.6046209e-01 2.4041195e+01 2.8156760e+02
288 4.0290222e-01 2.4023792e+01 2.9619710e+00 1.6047214e-01 3.0176580e+00 4.8266909e-01 2.3901695e+01 2.8249161e+02
289 4.0381193e-01 2.4071976e+01 2.9228575e+00 1.4669646e-01 3.0111606e+00 4.7603339e-01 2.3939867e+01 2.8337561e+02
290 3.9928713e-01 2.4082825e+01 2.8944366e+00 1.7206565e-01 3.0244615e+00 4.8128235e-01 2.3670023e+01 2.8424860e+02
291 3.9816144e-01 2.3982399e+01 2.9251504e+00 1.4382917e-01 2.9752598e+00 4.7354797e-01 2.3881054e+01 2.8505860e+02
292 3.9561573e-01 2.4123081e+01 2.8469396e+00 1.6158573e-01 3.0421312e+00 4.7140732e-01 2.3820745e+01 2.8600660e+02
293 3.9418533e-01 2.4082781e+01 2.8920515e+00 1.5920612e-01 2.9767258e+00 4.5742175e-01 2.4028894e+01 2.8686060e+02
294 3.8545519e-01 2.4184883e+01 2.8647871e+00 1.5920849e-01 3.0206449e+00 4.5180479e-01 2.3967737e+01 2.8768160e+02
295 3.8537079e-01 2.4154194e+01 2.8388307e+00 1.5616412e-01 3.0112841e+00 4.5473567e-01 2.4017138e+01 2.8849460e+02
296 3.8579094e-01 2.4186699e+01 2.8450148e+00 1.6522823e-01 2.9786124e+00 4.6406531e-01 2.4259197e+01 2.8938359e+02
297 3.8827953e-01 2.4291573e+01 2.8341119e+00 1.6499707e-01 3.0201073e+00 4.6558213e-01 2.4271744e+01 2.9049759e+02
298 3.8893059e-01 2.4251526e+01 2.8319297e+00 1.6889060e-01 2.9881508e+00 4.5816094e-01 2.4145758e+01 2.9145159e+02
299 3.8300177e-01 2.4271513e+01 2.8057461e+00 1.4937308e-01 2.9967129e+00 4.5811009e-01 2.4140301e+01 2.9262759e+02
300 3.8592130e-01 2.4281694e+01 2.8234520e+00 1.6799174e-01 2.9822493e+00 4.6376643e-01 2.4344311e+01 2.9360659e+02
301 3.8918176e-01 2.4296017e+01 2.8368011e+00 1.8503076e-01 2.9780431e+00 4.6452180e-01 2.4433119e+01 2.9477058e+02
302 3.9246660e-01 2.4408060e+01 2.7879555e+00 1.5925640e-01 3.0120988e+00 4.5388606e-01 2.4336102e+01 2.9569358e+02
303 3.8734552e-01 2.4363369e+01 2.8031459e+00 1.4799744e-01 2.9572828e+00 4.5345375e-01 2.4326185e+01 2.9665158e+02
304 3.8233280e-01 2.4510429e+01 2.7658072e+00 1.6006100e-01 2.9821923e+00 4.5433316e-01 2.4292402e+01 2.9756858e+02
305 3.7912807e-01 2.4446815e+01 2.7869165e+00 1.5509942e-01 2.9783344e+00 4.5084333e-01 2.4308760e+01 2.9844458e+02
306 3.7617886e-01 2.4432440e+01 2.7780030e+00 1.6415431e-01 2.9774044e+00 4.4836426e-01 2.4367443e+01 2.9952057e+02
307 3.7389648e-01 2.4479397e+01 2.7494833e+00 1.5933166e-01 2.9682715e+00 4.5120615e-01 2.4522276e+01 3.0043757e+02
308 3.7603149e-01 2.4570208e+01 2.7703011e+00 1.5503395e-01 2.9628708e+00 4.4382676e-01 2.4408688e+01 3.0142957e+02
309 3.7185034e-01 2.4558496e+01 2.7220728e+00 1.6285864e-01 2.9834726e+00 4.4492474e-01 2.4389555e+01 3.0249657e+02
310 3.7225708e-01 2.4589672e+01 2.7606280e+00 1.6221350e-01 2.9530463e+00 4.4808522e-01 2.4564163e+01 3.0356957e+02
311 3.8056451e-01 2.4585127e+01 2.7270541e+00 1.4045250e-01 2.9430392e+00 4.6258631e-01 2.4767874e+01 3.0455261e+02
312 3.8260096e-01 2.4640562e+01 2.7292161e+00 1.6104919e-01 2.9359505e+00 4.5446283e-01 2.4773378e+01 3.0563961e+02
313 3.8458154e-01 2.4715227e+01 2.6750996e+00 1.3765356e-01 2.9624431e+00 4.5262766e-01 2.4420876e+01 3.0676060e+02
314 3.7960428e-01 2.4598219e+01 2.6788626e+00 1.5399159e-01 2.9166143e+00 4.6530318e-01 2.4529400e+01 3.0772960e+02
315 3.7866098e-01 2.4644238e+01 2.6820633e+00 1.6732335e-01 2.9356406e+00 4.5718297e-01 2.4656715e+01 3.0878759e+02
316 3.8159916e-01 2.4583906e+01 2.7210922e+00 1.5686415e-01 2.9004657e+00 4.4549561e-01 2.4622011e+01 3.0970059e+02
317 3.7596425e-01 2.4643301e+01 2.6386597e+00 1.6283947e-01 2.9559693e+00 4.4993836e-01 2.4598961e+01 3.1058559e+02
318 3.7590498e-01 2.4601952e+01 2.7135653e+00 1.4296295e-01 2.8977649e+00 4.5832789e-01 2.4743177e+01 3.1152959e+02
319 3.7439185e-01 2.4716255e+01 2.6607571e+00 1.3949138e-01 2.9240432e+00 4.5269850e-01 2.4648485e+01 3.1243159e+02
320 3.6908588e-01 2.4769249e+01 2.6469281e+00 1.5421131e-01 2.9145229e+00 4.4949594e-01 2.4671486e+01 3.1342958e+02
321 3.6954957e-01 2.4804325e+01 2.6364126e+00 1.4495713e-01 2.9177258e+00 4.5265129e-01 2.4621981e+01 3.1431959e+02
322 3.7575099e-01 2.4812254e+01 2.6422095e+00 1.3456924e-01 2.9076319e+00 4.5222723e-01 2.4773489e+01 3.1518958e+02
323 3.7431639e-01 2.4873173e+01 2.6456037e+00 1.3024971e-01 2.9140279e+00 4.6112520e-01 2.4827358e+01 3.1611358e+02
324 3.7706232e-01 2.4855295e+01 2.6584527e+00 1.4226905e-01 2.8889484e+00 4.5295832e-01 2.5056631e+01 3.1703058e+02
325 3.7270683e-01 2.4994331e+01 2.6370468e+00 1.3982821e-01 2.9337080e+00 4.5730579e-01 2.5109852e+01 3.1806455e+02
326 3.7002721e-01 2.5045807e+01 2.6494448e+00 1.4014997e-01 2.9005010e+00 4.4800094e-01 2.5062849e+01 3.1912755e+02
327 3.6467481e-01 2.5159071e+01 2.5963495e+00 1.5292285e-01 2.9108071e+00 4.4750378e-01 2.4936695e+01 3.2024455e+02
328 3.6588544e-01 2.5052221e+01 2.6057527e+00 1.4536460e-01 2.8886333e+00 4.4540036e-01 2.4960344e+01 3.2116754e+02
329 3.6442307e-01 2.5162319e+01 2.5691171e+00 1.3570593e-01 2.8927221e+00 4.4653836e-01 2.5025539e+01 3.2221054e+02
330 3.6809188e-01 2.5210154e+01 2.6190960e+00 1.3406724e-01 2.9002938e+00 4.4472224e-01 2.5055735e+01 3.2308454e+02
331 3.6581525e-01 2.5144552e+01 2.5487471e+00 1.2813705e-01 2.8975580e+00 4.4164440e-01 2.4965054e+01 3.2395154e+02
332 3.6279017e-01 2.5140659e+01 2.5738077e+00 1.6156711e-01 2.8740478e+00 4.3794477e-01 2.5066687e+01 3.2486454e+02
333 3.5996822e-01 2.5262011e+01 2.5297205e+00 1.4314385e-01 2.9057379e+00 4.4004843e-01 2.5032028e+01 3.2574854e+02
334 3.6145303e-01 2.5111511e+01 2.5475221e+00 1.4294216e-01 2.8793948e+00 4.4632471e-01 2.5198544e+01 3.2676754e+02
335 3.6300412e-01 2.5178286e+01 2.5408955e+00 1.3221616e-01 2.8764508e+00 4.3222937e-01 2.5173233e+01 3.2763554e+02
336 3.6347902e-01 2.5257383e+01 2.4963806e+00 1.4318123e-01 2.8822551e+00 4.4205204e-01 2.5151438e+01 3.2858354e+02
337 3.6351696e-01 2.5326912e+01 2.5133047e+00 1.2116566e-01 2.8548536e+00 4.5243543e-01 2.5055887e+01 3.2945254e+02
338 3.6968121e-01 2.5282257e+01 2.4999273e+00 1.4981140e-01 2.8626213e+00 4.4421893e-01 2.5082809e+01 3.3036254e+02
339 3.6486638e-01 2.5180569e+01 2.5266030e+00 1.3524079e-01 2.8529122e+00 4.4468588e-01 2.5241323e+01 3.3131654e+02
340 3.6650684e-01 2.5291128e+01 2.5233281e+00 1.4701182e-01 2.8726511e+00 4.4184807e-01 2.5296232e+01 3.3234054e+02
341 3.6353156e-01 2.5211233e+01 2.5012558e+00 1.3439544e-01 2.8375990e+00 4.4892341e-01 2.5354185e+01 3.3345355e+02
342 3.6273864e-01 2.5370419e+01 2.4787519e+00 1.3562174e-01 2.8680038e+00 4.4495532e-01 2.5254484e+01 3.3434354e+02
343 3.6226794e-01 2.5410091e+01 2.4901545e+00 1.3775462e-01 2.8416581e+00 4.4018781e-01 2.5041260e+01 3.3527753e+02
344 3.6013708e-01 2.5332909e+01 2.4608634e+00 1.3843091e-01 2.8612230e+00 4.4801202e-01 2.5013287e+01 3.3634253e+02
345 3.6317271e-01 2.5280260e+01 2.4449635e+00 1.4285554e-01 2.8361907e+00 4.3978247e-01 2.5242809e+01 3.3725353e+02
346 3.6577210e-01 2.5350565e+01 2.4460208e+00 1.3360272e-01 2.8668189e+00 4.3835410e-01 2.5280388e+01 3.3809453e+02
347 3.6174682e-01 2.5311407e+01 2.4386451e+00 1.3020505e-01 2.8645074e+00 4.3286943e-01 2.5166992e+01 3.3892452e+02
348 3.5969719e-01 2.5357620e+01 2.4520934e+00 1.3789888e-01 2.8668776e+00 4.4368985e-01 2.5224192e+01 3.3982852e+02
349 3.6221907e-01 2.5269190e+01 2.4794335e+00 1.4597239e-01 2.8357251e+00 4.4785064e-01 2.5311710e+01 3.4083352e+02
350 3.6547217e-01 2.5333878e+01 2.4561636e+00 1.4411981e-01 2.8319910e+00 4.5983088e-01 2.5327927e+01 3.4169252e+02
351 3.7480295e-01 2.5378981e+01 2.4406564e+00 1.4189945e-01 2.8478618e+00 4.5547274e-01 2.5084637e+01 3.4254852e+02
352 3.6685824e-01 2.5368477e+01 2.4644830e+00 1.3833153e-01 2.8413801e+00 4.4484442e-01 2.5196453e+01 3.4339253e+02
353 3.6342984e-01 2.5327368e+01 2.4805193e+00 1.3437648e-01 2.8207483e+00 4.4860774e-01 2.5445543e+01 3.4420753e+02
354 3.6061403e-01 2.5320686e+01 2.4410322e+00 1.2866203e-01 2.8379064e+00 4.3576202e-01 2.5159788e+01 3.4517253e+02
355 3.5892779e-01 2.5370022e+01 2.4741342e+00 1.2855977e-01 2.8120723e+00 4.3662018e-01 2.5202230e+01 3.4623053e+02
356 3.5449594e-01 2.5489397e+01 2.4346702e+00 1.2831925e-01 2.8321640e+00 4.3642005e-01 2.5322433e+01 3.4731252e+02
357 3.5388637e-01 2.5484531e+01 2.4130390e+00 1.3524671e-01 2.8381760e+00 4.3605036e-01 2.5327381e+01 3.4813751e+02
358 3.5437879e-01 2.5530403e+01 2.4133186e+00 1.3692051e-01 2.8237872e+00 4.3674073e-01 2.5292234e+01 3.4902651e+02
359 3.4962597e-01 2.5556309e+01 2.4062393e+00 1.3063438e-01 2.8240032e+00 4.3879625e-01 2.5255112e+01 3.4995851e+02
360 3.5349989e-01 2.5516338e+01 2.4057283e+00 1.3426062e-01 2.8331435e+00 4.4002253e-01 2.5415840e+01 3.5082751e+02
361 3.5001221e-01 2.5536009e+01 2.4089680e+00 1.3443191e-01 2.8007028e+00 4.3318549e-01 2.5707935e+01 3.5179351e+02
362 3.5235682e-01 2.5759024e+01 2.3682625e+00 1.4247379e-01 2.8262069e+00 4.4462636e-01 2.5604521e+01 3.5267250e+02
363 3.5802484e-01 2.5722488e+01 2.3957515e+00 1.3916722e-01 2.7834284e+00 4.4892910e-01 2.5767666e+01 3.5355950e+02
364 3.5835749e-01 2.5707602e+01 2.3627801e+00 1.4010990e-01 2.8265595e+00 4.4463125e-01 2.5743320e+01 3.5446550e+02
365 3.5637242e-01 2.5756559e+01 2.3891518e+00 1.1372312e-01 2.7934129e+00 4.3687311e-01 2.5726374e+01 3.5539849e+02
366 3.5419089e-01 2.5682762e+01 2.3850117e+00 1.4128715e-01 2.8006480e+00 4.4182044e-01 2.5546673e+01 3.5619648e+02
367 3.5589874e-01 2.5621935e+01 2.3240256e+00 1.2783310e-01 2.8054130e+00 4.4053701e-01 2.5659323e+01 3.5702748e+02
368 3.5424033e-01 2.5711485e+01 2.3451347e+00 1.3244778e-01 2.7873347e+00 4.4554675e-01 2.5487137e+01 3.5787948e+02
369 3.7087581e-01 2.5691067e+01 2.3624291e+00 1.1409768e-01 2.7759407e+00 4.4947433e-01 2.5786608e+01 3.5886748e+02
370 3.6860600e-01 2.5762150e+01 2.3167055e+00 1.2371124e-01 2.7978418e+00 4.5055076e-01 2.5663544e+01 3.5985849e+02
371 3.6493757e-01 2.5786465e+01 2.2986693e+00 1.1905333e-01 2.7736864e+00 4.3890321e-01 2.5593647e+01 3.6091549e+02
372 3.6043885e-01 2.5791260e+01 2.3234060e+00 1.3985245e-01 2.7512028e+00 4.5069623e-01 2.5544060e+01 3.6178549e+02
373 3.5555369e-01 2.5760601e+01 2.2819023e+00 1.3132615e-01 2.7782567e+00 4.3819162e-01 2.5578957e+01 3.6257448e+02
374 3.5473651e-01 2.5846449e+01 2.3168700e+00 1.2471601e-01 2.7610910e+00 4.4044194e-01 2.5656404e+01 3.6351548e+02
